Vers 3.43 Data Simulation,,,,,,,,
Conc1,5.00E-08,2.50E-08,1.25E-08,6.25E-09,3.13E-09,1.56E-09,0,5.00E-08
Start1,0,0,0,0,0,0,0,0
Stop1,1499.8,1499.8,1499.8,1499.8,1499.8,1499.8,1499.8,1499.8
Time1,Data1,Data1,Data1,Data1,Data1,Data1,Data1,Data1
239.82,0.00039434,-0.00499442,-0.0077402,-0.00654938,-0.0060689,0.00059304,0.00107814,-0.00351972
240.02,0.00025001,-0.00440791,-0.00802174,-0.00647569,-0.00571114,0.00000183,0.00102453,-0.00327252
240.22,0.0004121,-0.00396576,-0.00836007,-0.00626438,-0.00573765,-0.00035789,0.00104902,-0.00343228
240.42,0.00018691,-0.00356085,-0.00856068,-0.00604429,-0.00546877,-0.00096968,0.00089481,-0.0032194
240.62,0.00034596,-0.00321368,-0.0084603,-0.00608654,-0.00581625,-0.00140665,0.00126789,-0.00303241
240.82,0.00026632,-0.00270573,-0.00871856,-0.00600352,-0.00581443,-0.00171822,0.00127251,-0.00271698
241.02,0.00021867,-0.00243275,-0.00829961,-0.0060038,-0.00546623,-0.00198446,0.00137577,-0.00269539
241.22,0.00029616,-0.00227842,-0.00818371,-0.00598746,-0.00552975,-0.00237427,0.00138753,-0.0025289
241.42,0.00030612,-0.00193826,-0.00784553,-0.00597895,-0.00569247,-0.00251415,0.00149862,-0.00247748
241.62,0.00022163,-0.00162155,-0.00746062,-0.00585471,-0.00610712,-0.00241475,0.00165558,-0.00237275
241.82,0.00033491,-0.00160246,-0.0073611,-0.00597883,-0.00622002,-0.00221927,0.00163204,-0.0021044
242.02,0.00044657,-0.00155413,-0.00733379,-0.00610404,-0.00623295,-0.00226902,0.00174053,-0.0018907
242.22,0.00051317,-0.00131421,-0.00729022,-0.00637786,-0.00628067,-0.00190338,0.00147244,-0.00163205
242.42,0.00067229,-0.00105709,-0.00780265,-0.00618113,-0.00621909,-0.00223323,0.00124407,-0.00147718
242.62,0.00095626,-0.00068762,-0.0077211,-0.00651435,-0.0058569,-0.00231643,0.0010789,-0.00145704
242.82,0.00130153,-0.00043149,-0.00769689,-0.00656796,-0.00565532,-0.00235206,0.00128608,-0.00155461
243.02,0.00128432,-0.00039382,-0.00780885,-0.00658293,-0.00554846,-0.00186179,0.00122134,-0.00138867
243.22,0.00138157,-0.00028438,-0.00758318,-0.00675176,-0.00559734,-0.00173649,0.00105409,-0.00125939
243.42,0.00153111,-0.00031494,-0.00724428,-0.00657171,-0.00560957,-0.00149016,0.00113805,-0.0014255
243.62,0.00124941,-0.00037735,-0.00748715,-0.00663877,-0.00522342,-0.00164157,0.00108602,-0.00126405
243.82,0.00147019,-0.00026618,-0.0074819,-0.0066336,-0.00507734,-0.00153015,0.001168,-0.00130542
244.02,0.00149485,-0.00007028,-0.00748605,-0.0067659,-0.00479703,-0.00137669,0.0010381,-0.0011558
244.22,0.00178209,-0.00017607,-0.0074471,-0.00650845,-0.00489121,-0.00134912,0.00119676,-0.00126408
244.42,0.00165928,-0.0002324,-0.00716895,-0.00645602,-0.0046236,-0.00177048,0.00149012,-0.00109722
244.62,0.00201251,-0.00060813,-0.00691872,-0.00638791,-0.00477072,-0.00185855,0.00161824,-0.00110833
244.82,0.00199159,-0.0006548,-0.00674498,-0.00603219,-0.00464789,-0.0023317,0.00142108,-0.00115458
245.02,0.00202746,-0.00094358,-0.00610806,-0.00575631,-0.00464383,-0.00262523,0.00153141,-0.00167257
245.22,0.00213269,-0.00120008,-0.00643101,-0.0058179,-0.0047909,-0.00319378,0.00141889,-0.00161463
245.42,0.00228631,-0.00094178,-0.00624613,-0.00567572,-0.00474223,-0.00335123,0.00161467,-0.00175586
245.62,0.00242633,-0.00062802,-0.00634784,-0.00556972,-0.00489935,-0.00347135,0.00125354,-0.00166538
245.82,0.0027422,-0.00068663,-0.00686743,-0.00571483,-0.00470236,-0.00377091,0.00120262,-0.00141918
246.02,0.00294847,-0.00051207,-0.00725022,-0.00594608,-0.00467353,-0.00398715,0.0013528,-0.00142539
246.22,0.00327972,-0.00054511,-0.0071095,-0.00576157,-0.00498953,-0.0038519,0.00111516,-0.00144562
246.42,0.00339643,-0.00027692,-0.00743725,-0.00580935,-0.00487303,-0.0039047,0.00103917,-0.00152057
246.62,0.00363175,-0.00027978,-0.00723816,-0.00617971,-0.00495373,-0.00336369,0.00096191,-0.00143247
246.82,0.0034212,-0.00028482,-0.00722745,-0.00610337,-0.00489532,-0.00289657,0.00121317,-0.00138161
247.02,0.00329822,-0.00045004,-0.00698445,-0.00583765,-0.00492061,-0.00260801,0.00079116,-0.00121152
247.22,0.0032479,-0.00048896,-0.00678274,-0.00573583,-0.00512713,-0.00259833,0.00076529,-0.00083076
247.42,0.00313406,-0.00043166,-0.00659951,-0.00544906,-0.0050045,-0.00252228,0.0011077,-0.00080008
247.62,0.00306373,-0.00040816,-0.00678459,-0.00525943,-0.0051751,-0.00196726,0.00129019,-0.00068259
247.82,0.0030164,-0.00026344,-0.00685308,-0.00520958,-0.00507798,-0.00176627,0.0015758,-0.00059769
248.02,0.0027809,0.00005439,-0.00706597,-0.00473942,-0.00509154,-0.00146019,0.00178932,-0.00052325
248.22,0.0025961,-0.00011443,-0.00702223,-0.00465804,-0.00526745,-0.00202971,0.00217907,-0.00056052
248.42,0.00240796,-0.00025098,-0.00697188,-0.00465051,-0.00552702,-0.00211085,0.00226267,-0.00040758
248.62,0.00251122,-0.00047224,-0.00697775,-0.00462828,-0.00574075,-0.00235862,0.0017973,-0.00008357
248.82,0.00268998,-0.00030751,-0.00679807,-0.00466593,-0.00614691,-0.00258634,0.00197146,0.00006601
249.02,0.002776,-0.00065012,-0.00707779,-0.00470295,-0.00611626,-0.00257196,0.00193467,0.00018777
249.22,0.00305263,-0.00090818,-0.00705021,-0.00518255,-0.00596758,-0.00270588,0.00176695,0.0003284
249.42,0.00359979,-0.00064683,-0.00690506,-0.00529445,-0.00581468,-0.00292114,0.00178736,0.0003803
249.62,0.00409675,-0.00025526,-0.00671757,-0.00570041,-0.00570251,-0.00304076,0.00163236,0.00033785
249.82,0.00417078,-0.00043012,-0.00688969,-0.00600971,-0.00558088,-0.00307183,0.00201962,0.00006297
250.02,0.0042365,-0.00048483,-0.00683854,-0.00665663,-0.00556198,-0.00287456,0.00212009,0.00001028
250.22,0.00442461,-0.00050965,-0.00653351,-0.00665546,-0.00551669,-0.00293019,0.00177494,-0.00001878
250.42,0.00450267,-0.00031279,-0.00615132,-0.00693158,-0.00528166,-0.00261699,0.00162512,0.00008539
250.62,0.00466333,-0.00032685,-0.00581788,-0.0070624,-0.0049832,-0.00256193,0.00146506,-0.00016814
250.82,0.00448782,-0.0005818,-0.00561595,-0.00689617,-0.00452788,-0.00256891,0.00150579,-0.00011553
251.02,0.00473229,-0.00051131,-0.0053181,-0.00696741,-0.00467822,-0.00303545,0.00113305,-0.00032933
251.22,0.00465493,-0.00017105,-0.00529138,-0.00673424,-0.00474485,-0.00305982,0.00138929,-0.00031216
251.42,0.00469307,-0.00009746,-0.00565002,-0.00651739,-0.00450805,-0.0031862,0.00145586,-0.00051754
251.62,0.00431307,-0.00003439,-0.00596927,-0.00640471,-0.00489654,-0.00312698,0.001463,-0.00067438
251.82,0.00406389,-0.00008599,-0.00640469,-0.00620861,-0.00473805,-0.00360225,0.00156062,-0.00089338
252.02,0.00385784,-0.00031132,-0.00648263,-0.00621509,-0.00508849,-0.0038044,0.0014311,-0.0010588
252.22,0.00361171,-0.00061025,-0.00680785,-0.00649926,-0.0052914,-0.00435802,0.00147943,-0.00115828
252.42,0.0034041,-0.00081314,-0.00724653,-0.00650576,-0.00541505,-0.0041124,0.00133563,-0.00100928
252.62,0.00338686,-0.00117999,-0.00775157,-0.00666871,-0.0055161,-0.00434821,0.00134436,-0.00093754
252.82,0.00357171,-0.00172865,-0.00802444,-0.00615705,-0.00593441,-0.00382801,0.00155705,-0.00090403
253.02,0.00325777,-0.00231206,-0.00827851,-0.00599392,-0.00616906,-0.00377621,0.00172168,-0.00072657
253.22,0.00309746,-0.00223175,-0.00830616,-0.0061935,-0.00644278,-0.00329354,0.00199592,-0.00076999
