Vers 3.43 Data Simulation,,,,,,,,
Conc1,5.00E-08,2.50E-08,1.25E-08,6.25E-09,3.13E-09,1.56E-09,0,5.00E-08
Start1,0,0,0,0,0,0,0,0
Stop1,1199.8,1199.8,1199.8,1199.8,1199.8,1199.8,1199.8,1199.8
Time1,Data1,Data1,Data1,Data1,Data1,Data1,Data1,Data1
540.01,0.00360523,0.00176585,-0.00559213,-0.00557529,-0.00136037,0.0030858,0.00876385,0.0006583
540.21,0.00454581,0.00186547,-0.00580279,-0.0057392,-0.00185734,0.00255583,0.00803143,0.00092451
540.41,0.00538527,0.00183127,-0.00616715,-0.00604249,-0.00237756,0.00195872,0.00735024,0.00115996
540.61,0.00601175,0.0020387,-0.00641249,-0.00645887,-0.00288385,0.00164593,0.00687852,0.00170579
540.81,0.00678379,0.00263388,-0.00635187,-0.00681568,-0.00378745,0.00133725,0.00657233,0.00227475
541.01,0.00771515,0.00270319,-0.0065208,-0.00678407,-0.00403479,0.00088518,0.00613103,0.00276473
541.21,0.00856907,0.00273568,-0.00651593,-0.00699836,-0.00446964,0.000721,0.00565847,0.00340909
541.41,0.00924379,0.00253404,-0.00658222,-0.00699177,-0.00473313,0.00086965,0.00514093,0.00428474
541.61,0.00972611,0.00306387,-0.00660261,-0.00702532,-0.00474483,0.00098621,0.00518441,0.00505547
541.81,0.01001751,0.00325459,-0.00687005,-0.00717723,-0.00489344,0.0009644,0.00502424,0.00575812
542.01,0.01041688,0.0036592,-0.00693877,-0.00717026,-0.00457965,0.00096177,0.00485166,0.00652247
542.21,0.01047641,0.00411375,-0.00626725,-0.00691575,-0.00431225,0.00096038,0.0050505,0.0072194
542.41,0.01097922,0.00439573,-0.00590671,-0.00646369,-0.00403764,0.00103138,0.00510403,0.00749876
542.61,0.01115887,0.00494633,-0.00583507,-0.00664759,-0.00354252,0.00089508,0.00503113,0.00817573
542.81,0.01181078,0.00456602,-0.00535069,-0.00699296,-0.00333022,0.00120582,0.00501914,0.00847447
543.01,0.01202825,0.00457033,-0.00508464,-0.00721296,-0.003151,0.00075881,0.00524828,0.0091734
543.21,0.01256538,0.00477868,-0.00479838,-0.00703819,-0.0030972,0.00056272,0.00494522,0.00999445
543.41,0.01305938,0.00506965,-0.00484356,-0.00695949,-0.00320675,0.00043689,0.00505498,0.01047251
543.61,0.01377558,0.00477407,-0.00483716,-0.00683038,-0.00305145,-0.00002438,0.00485278,0.0107105
543.81,0.01398332,0.00463213,-0.00463545,-0.00681954,-0.00310112,-0.00013092,0.00505542,0.01059833
544.01,0.01421023,0.00470806,-0.00402563,-0.00664947,-0.00310669,-0.00041494,0.00514245,0.01064487
544.21,0.01434252,0.0045505,-0.00384651,-0.00695748,-0.0035113,-0.00060389,0.0053237,0.01054572
544.41,0.01392436,0.0043937,-0.00377411,-0.00725103,-0.00373096,-0.00051528,0.00577042,0.01039798
544.61,0.01376627,0.00460748,-0.00337847,-0.00710728,-0.00422788,-0.00058014,0.00616316,0.01039455
544.81,0.01407812,0.00461384,-0.00285268,-0.00684501,-0.00456676,-0.00038963,0.00657401,0.01029478
545.01,0.01422215,0.00419549,-0.00295918,-0.00678145,-0.00436613,-0.00013705,0.0061795,0.01011566
545.21,0.01406523,0.00385629,-0.00312554,-0.00682668,-0.0047432,0.00014143,0.00598084,0.01027828
545.41,0.01411539,0.0036713,-0.00330431,-0.00657169,-0.00463952,0.00046064,0.00591467,0.01025409
545.61,0.01402837,0.00401893,-0.00342418,-0.00677363,-0.00468166,0.00045555,0.00611522,0.01046249
545.81,0.01384978,0.00391915,-0.00362786,-0.00656524,-0.0050557,0.00015763,0.00584448,0.01033071
546.01,0.01381941,0.00411697,-0.00360518,-0.00592402,-0.00484338,0.00006655,0.00548543,0.01044938
546.21,0.0137253,0.0042659,-0.00325441,-0.00575815,-0.00497513,-0.00004777,0.00545727,0.01019145
546.41,0.01372186,0.00424975,-0.00317629,-0.00598281,-0.0049022,0.00002729,0.00518731,0.01000801
546.61,0.01366565,0.00429715,-0.00327067,-0.00614555,-0.00462844,0.00006662,0.00497823,0.0099525
546.81,0.01403287,0.00388292,-0.00328818,-0.00629751,-0.00418676,0.00023,0.00493237,0.00978409
547.01,0.01411649,0.00372502,-0.00378265,-0.00603872,-0.00383504,-0.00019281,0.00512088,0.01012329
547.21,0.01449482,0.00385088,-0.0040842,-0.00580986,-0.00369698,-0.00025321,0.00501647,0.01018055
547.41,0.01455553,0.00352654,-0.00441104,-0.00562042,-0.0038194,-0.00008153,0.00544089,0.01021087
547.61,0.01429542,0.00308939,-0.00422304,-0.00561128,-0.00370705,0.00017457,0.00531859,0.01033256
547.81,0.01386291,0.00348076,-0.00414907,-0.00580859,-0.00339008,0.00056766,0.00581458,0.01021215
548.01,0.01395224,0.00381263,-0.00387269,-0.00566445,-0.00324228,0.0006224,0.00575131,0.01049888
548.21,0.01368254,0.00374608,-0.00361143,-0.00568959,-0.0033156,0.00076092,0.00615783,0.01034152
548.41,0.01380186,0.00405236,-0.00367373,-0.0056005,-0.00309891,0.0009687,0.00666702,0.01060102
548.61,0.01409456,0.00433274,-0.00341605,-0.00566373,-0.00320758,0.0009003,0.00656103,0.01079644
548.81,0.01415703,0.00437339,-0.00309411,-0.00557104,-0.00305594,0.00125834,0.00647038,0.01112566
549.01,0.01427126,0.00485241,-0.00289253,-0.00561189,-0.00325322,0.00129298,0.00612961,0.01133003
549.21,0.01415547,0.00489748,-0.00277157,-0.00548969,-0.00325368,0.00094023,0.00640247,0.0114755
549.41,0.01423144,0.00526254,-0.00249829,-0.00561108,-0.00296918,0.00096232,0.0063821,0.01172416
549.61,0.01422339,0.0056297,-0.00216789,-0.00579268,-0.00328517,0.00064336,0.00648629,0.01181113
549.81,0.01416203,0.00605466,-0.00211401,-0.00517712,-0.00373448,0.00017668,0.00624479,0.01172876
550.01,0.01457847,0.00642117,-0.00238126,-0.00514853,-0.00393018,-0.00010356,0.00599561,0.01163049
550.21,0.01499655,0.00668299,-0.00225765,-0.0056747,-0.00370528,-0.0005114,0.00601751,0.01139369
550.41,0.01487297,0.00679378,-0.00226226,-0.00583232,-0.00340641,-0.00048661,0.00568793,0.01115442
550.61,0.01523905,0.00660323,-0.00290147,-0.00599024,-0.00328077,-0.00039236,0.00548841,0.01091921
550.81,0.01535658,0.00611106,-0.00306796,-0.00613447,-0.00328179,-0.00025533,0.00562629,0.01099642
551.01,0.01528372,0.00597016,-0.00338146,-0.0061445,-0.00352373,-0.00073128,0.00543818,0.01073417
551.21,0.01484608,0.00595529,-0.0032889,-0.00626613,-0.00393754,-0.00079333,0.00515556,0.01075211
551.41,0.01458441,0.00580707,-0.00295283,-0.0063023,-0.00380281,-0.0006973,0.00499944,0.01076976
551.61,0.01447912,0.0061919,-0.00298746,-0.00646923,-0.00334725,-0.00039777,0.00485498,0.01109754
551.81,0.01448626,0.00650575,-0.00319676,-0.00652794,-0.00302848,-0.00072853,0.00484739,0.01096618
552.01,0.01452079,0.00627629,-0.00303113,-0.00639443,-0.00282228,-0.00082566,0.00489391,0.01088402
552.21,0.01466224,0.00598641,-0.00293566,-0.00622462,-0.00287921,-0.00081428,0.00505888,0.01081748
552.41,0.01465291,0.00627613,-0.00307026,-0.00626169,-0.00247821,-0.00054384,0.00494803,0.01108926
552.61,0.01452841,0.00589341,-0.00301662,-0.00639538,-0.00254084,-0.00041304,0.00441901,0.01138817
552.81,0.01443712,0.0057295,-0.00274472,-0.0057518,-0.00221984,-0.00033979,0.00415387,0.01139218
553.01,0.01468644,0.00586035,-0.00214889,-0.00550304,-0.00210214,-0.00021321,0.00421301,0.0112723
553.21,0.01465599,0.00551864,-0.00216164,-0.00559357,-0.00206489,-0.00031383,0.00428668,0.01121669
553.41,0.01492584,0.00556437,-0.00224333,-0.00560716,-0.00233884,-0.00029975,0.00413174,0.01123814
553.61,0.01534895,0.00559311,-0.00206327,-0.00527699,-0.00256905,-0.00058488,0.00447795,0.01102489
553.81,0.0153912,0.00536514,-0.00221791,-0.00470692,-0.00291187,-0.00062565,0.00458111,0.01140583
554.01,0.01558788,0.00564023,-0.00232574,-0.00481049,-0.0030798,-0.00090018,0.00494169,0.01129211
